# Strata OUTPUT -- Response -- 25 (Outcrop) -- Shear Strain Time Series -- manual-example\G01000.AT2
# Example site for the manual figures
# Time (s),S-1
37.285,-8.03151e-05
37.29,-7.90731e-05
37.295,-7.67949e-05
37.3,-7.39895e-05
37.305,-7.11042e-05
37.31,-6.86925e-05
37.315,-6.76385e-05
37.32,-6.84941e-05
37.325,-7.08338e-05
37.33,-7.39085e-05
37.335,-7.7569e-05
37.34,-8.19929e-05
37.345,-8.69917e-05
37.35,-9.20312e-05
37.355,-9.65943e-05
37.36,-0.000100266
37.365,-0.000102824
37.37,-0.000104475
37.375,-0.000105694
37.38,-0.000106954
37.385,-0.000108715
37.39,-0.000111203
37.395,-0.000114154
37.4,-0.000117031
37.405,-0.000119406
37.41,-0.000121041
37.415,-0.000121909
37.42,-0.000121941
37.425,-0.000120613
37.43,-0.000117419
37.435,-0.000112576
37.44,-0.000106582
37.445,-9.96811e-05
37.45,-9.21398e-05
37.455,-8.44425e-05
37.46,-7.70191e-05
37.465,-6.99045e-05
37.47,-6.29076e-05
37.475,-5.62519e-05
37.48,-5.05014e-05
37.485,-4.56963e-05
37.49,-4.12519e-05
37.495,-3.68024e-05
37.5,-3.2502e-05
37.505,-2.85462e-05
37.51,-2.49433e-05
37.515,-2.15732e-05
37.52,-1.80689e-05
37.525,-1.41551e-05
37.53,-1.01379e-05
37.535,-6.35737e-06
37.54,-2.73439e-06
37.545,6.7675e-07
37.55,3.4226e-06
37.555,5.19699e-06
37.56,6.12129e-06
37.565,5.98498e-06
37.57,4.12581e-06
37.575,5.68659e-07
37.58,-4.09475e-06
37.585,-9.80943e-06
37.59,-1.67199e-05
37.595,-2.42594e-05
37.6,-3.13707e-05
37.605,-3.73634e-05
37.61,-4.2216e-05
37.615,-4.61899e-05
37.62,-4.94559e-05
37.625,-5.1963e-05
37.63,-5.36142e-05
37.635,-5.46971e-05
37.64,-5.57861e-05
37.645,-5.70918e-05
37.65,-5.81874e-05
37.655,-5.8632e-05
37.66,-5.86023e-05
37.665,-5.83864e-05
37.67,-5.78099e-05
37.675,-5.67167e-05
37.68,-5.52159e-05
37.685,-5.33265e-05
37.69,-5.10615e-05
37.695,-4.84952e-05
37.7,-4.55379e-05
37.705,-4.20331e-05
37.71,-3.782e-05
37.715,-3.29266e-05
37.72,-2.80468e-05
37.725,-2.41596e-05
37.73,-2.15829e-05
37.735,-1.99994e-05
37.74,-1.93542e-05
37.745,-2.00163e-05
37.75,-2.19115e-05
37.755,-2.43647e-05
37.76,-2.69471e-05
37.765,-2.97012e-05
37.77,-3.25026e-05
37.775,-3.48867e-05
37.78,-3.66669e-05
37.785,-3.81609e-05
37.79,-3.95617e-05
37.795,-4.07317e-05
37.8,-4.18068e-05
37.805,-4.31227e-05
37.81,-4.46059e-05
37.815,-4.61893e-05
37.82,-4.82207e-05
37.825,-5.09115e-05
37.83,-5.41244e-05
37.835,-5.75539e-05
37.84,-6.0803e-05
37.845,-6.3716e-05
37.85,-6.63484e-05
37.855,-6.85475e-05
37.86,-7.00619e-05
37.865,-7.06985e-05
37.87,-7.02424e-05
37.875,-6.86661e-05
37.88,-6.61051e-05
37.885,-6.2617e-05
37.89,-5.83922e-05
37.895,-5.38303e-05
37.9,-4.92007e-05
37.905,-4.45765e-05
37.91,-4.00461e-05
37.915,-3.5749e-05
37.92,-3.17464e-05
37.925,-2.7968e-05
37.93,-2.42028e-05
37.935,-2.01647e-05
37.94,-1.57118e-05
37.945,-1.09944e-05
37.95,-6.28192e-06
37.955,-1.61122e-06
37.96,3.10311e-06
37.965,7.60472e-06
37.97,1.16112e-05
37.975,1.53251e-05
37.98,1.90064e-05
37.985,2.25197e-05
37.99,2.5635e-05
37.995,2.83206e-05
38,3.05396e-05
38.005,3.20769e-05
38.01,3.27885e-05
38.015,3.27863e-05
38.02,3.23286e-05
38.025,3.16973e-05
38.03,3.10576e-05
38.035,3.04024e-05
38.04,2.97054e-05
38.045,2.90113e-05
38.05,2.83847e-05
38.055,2.79179e-05
38.06,2.7722e-05
38.065,2.768e-05
38.07,2.73018e-05
38.075,2.60814e-05
38.08,2.38906e-05
38.085,2.08394e-05
38.09,1.71621e-05
38.095,1.35026e-05
38.1,1.06297e-05
38.105,8.65751e-06
38.11,7.216e-06
38.115,6.12434e-06
38.12,5.3625e-06
38.125,4.83485e-06
38.13,4.48704e-06
38.135,4.45333e-06
38.14,4.96054e-06
38.145,6.01895e-06
38.15,7.36954e-06
38.155,8.86938e-06
38.16,1.05861e-05
38.165,1.23503e-05
38.17,1.37585e-05
38.175,1.46613e-05
38.18,1.51282e-05
38.185,1.52184e-05
38.19,1.50891e-05
38.195,1.49512e-05
38.2,1.49796e-05
38.205,1.54591e-05
38.21,1.66562e-05
38.215,1.83972e-05
38.22,2.0161e-05
38.225,2.16203e-05
38.23,2.28487e-05
38.235,2.39942e-05
38.24,2.48811e-05
38.245,2.51292e-05
38.25,2.47203e-05
38.255,2.41499e-05
38.26,2.38773e-05
38.265,2.38444e-05
38.27,2.37039e-05
38.275,2.33441e-05
38.28,2.29208e-05
38.285,2.24903e-05
38.29,2.19095e-05
38.295,2.1106e-05
38.3,2.02803e-05
38.305,1.97113e-05
38.31,1.95666e-05
38.315,1.99865e-05
38.32,2.10351e-05
38.325,2.25332e-05
38.33,2.41816e-05
38.335,2.58344e-05
38.34,2.74938e-05
38.345,2.91165e-05
38.35,3.0615e-05
38.355,3.19983e-05
38.36,3.33889e-05
38.365,3.48978e-05
38.37,3.65459e-05
38.375,3.8256e-05
38.38,3.9859e-05
38.385,4.11802e-05
38.39,4.22171e-05
38.395,4.3083e-05
38.4,4.37283e-05
38.405,4.40211e-05
38.41,4.40995e-05
38.415,4.42186e-05
38.42,4.43817e-05
38.425,4.45369e-05
38.43,4.48352e-05
38.435,4.53315e-05
38.44,4.57972e-05
38.445,4.6023e-05
38.45,4.59518e-05
38.455,4.55405e-05
38.46,4.48533e-05
38.465,4.4068e-05
38.47,4.31546e-05
38.475,4.19352e-05
38.48,4.04708e-05
38.485,3.89498e-05
38.49,3.73602e-05
38.495,3.55327e-05
38.5,3.33843e-05
38.505,3.10514e-05
38.51,2.87997e-05
38.515,2.68153e-05
38.52,2.51308e-05
38.525,2.37042e-05
38.53,2.25618e-05
38.535,2.17646e-05
38.54,2.12494e-05
38.545,2.09247e-05
38.55,2.07791e-05
38.555,2.07225e-05
38.56,2.05742e-05
38.565,2.01956e-05
38.57,1.95075e-05
38.575,1.85325e-05
38.58,1.73658e-05
38.585,1.59642e-05
38.59,1.42342e-05
38.595,1.23912e-05
38.6,1.0786e-05
38.605,9.42965e-06
38.61,8.1498e-06
38.615,6.94724e-06
38.62,5.81178e-06
38.625,4.57532e-06
38.63,3.2148e-06
38.635,1.89643e-06
38.64,6.58213e-07
38.645,-5.78755e-07
38.65,-1.75703e-06
38.655,-2.78841e-06
38.66,-3.74603e-06
38.665,-4.70627e-06
38.67,-5.58905e-06
38.675,-6.32607e-06
38.68,-6.99969e-06
38.685,-7.71604e-06
38.69,-8.49154e-06
38.695,-9.26818e-06
38.7,-9.92475e-06
38.705,-1.03224e-05
38.71,-1.03996e-05
38.715,-1.02531e-05
38.72,-1.00679e-05
38.725,-9.91651e-06
38.73,-9.69195e-06
38.735,-9.29367e-06
38.74,-8.77459e-06
38.745,-8.24094e-06
38.75,-7.70133e-06
38.755,-7.07211e-06
38.76,-6.24103e-06
38.765,-5.13908e-06
38.77,-3.81037e-06
38.775,-2.35757e-06
38.78,-7.92453e-07
38.785,9.70492e-07
38.79,2.9474e-06
38.795,4.99342e-06
38.8,6.95736e-06
38.805,8.81881e-06
38.81,1.06114e-05
38.815,1.23222e-05
38.82,1.39217e-05
38.825,1.54172e-05
38.83,1.68369e-05
38.835,1.81723e-05
38.84,1.93616e-05
38.845,2.03606e-05
38.85,2.123e-05
38.855,2.20635e-05
38.86,2.28767e-05
38.865,2.36822e-05
38.87,2.45536e-05
38.875,2.54881e-05
38.88,2.64155e-05
38.885,2.73567e-05
38.89,2.83538e-05
38.895,2.93472e-05
38.9,3.02857e-05
38.905,3.12278e-05
38.91,3.22512e-05
38.915,3.33469e-05
38.92,3.44475e-05
38.925,3.54829e-05
38.93,3.64141e-05
38.935,3.724e-05
38.94,3.79595e-05
38.945,3.85368e-05
38.95,3.89638e-05
38.955,3.93209e-05
38.96,3.97064e-05
38.965,4.01129e-05
38.97,4.04459e-05
38.975,4.06639e-05
38.98,4.0796e-05
38.985,4.0823e-05
38.99,4.07148e-05
38.995,4.05186e-05
39,4.0273e-05
39.005,3.99263e-05
39.01,3.94393e-05
39.015,3.88762e-05
39.02,3.8324e-05
39.025,3.77607e-05
39.03,3.70835e-05
39.035,3.62519e-05
39.04,3.53068e-05
39.045,3.42635e-05
39.05,3.31087e-05
39.055,3.18411e-05
39.06,3.0476e-05
39.065,2.90484e-05
39.07,2.76007e-05
39.075,2.61614e-05
39.08,2.47349e-05
39.085,2.32915e-05
39.09,2.18189e-05
39.095,2.0364e-05
39.1,1.89824e-05
39.105,1.76815e-05
39.11,1.64456e-05
39.115,1.52866e-05
39.12,1.42458e-05
39.125,1.33389e-05
39.13,1.25555e-05
39.135,1.18957e-05
39.14,1.1351e-05
39.145,1.08727e-05
39.15,1.04038e-05
39.155,9.9055e-06
39.16,9.35779e-06
39.165,8.75731e-06
39.17,8.12257e-06
39.175,7.48516e-06
39.18,6.87396e-06
39.185,6.30375e-06
39.19,5.77952e-06
39.195,5.29405e-06
39.2,4.82991e-06
39.205,4.36486e-06
39.21,3.88965e-06
39.215,3.40726e-06
39.22,2.91535e-06
39.225,2.3962e-06
39.23,1.84569e-06
39.235,1.2989e-06
39.24,8.02689e-07
39.245,3.56434e-07
39.25,-7.64845e-08
39.255,-5.15037e-07
39.26,-9.52446e-07
39.265,-1.39049e-06
39.27,-1.83322e-06
39.275,-2.2723e-06
39.28,-2.69822e-06
39.285,-3.10249e-06
39.29,-3.45723e-06
39.295,-3.72828e-06
39.3,-3.89422e-06
39.305,-3.9569e-06
39.31,-3.93824e-06
39.315,-3.85806e-06
39.32,-3.71734e-06
39.325,-3.52358e-06
39.33,-3.29527e-06
39.335,-3.04214e-06
39.34,-2.75585e-06
39.345,-2.42634e-06
39.35,-2.05593e-06
39.355,-1.66149e-06
39.36,-1.25572e-06
39.365,-8.42349e-07
39.37,-4.19508e-07
39.375,1.15328e-08
39.38,4.41101e-07
39.385,8.5327e-07
39.39,1.24709e-06
39.395,1.63133e-06
39.4,2.00507e-06
39.405,2.35613e-06
39.41,2.67854e-06
39.415,2.97253e-06
39.42,3.24618e-06
39.425,3.50909e-06
39.43,3.75892e-06
39.435,3.9808e-06
39.44,4.17211e-06
39.445,4.33987e-06
39.45,4.48833e-06
39.455,4.61846e-06
39.46,4.73537e-06
39.465,4.84289e-06
39.47,4.94402e-06
39.475,5.03647e-06
39.48,5.11615e-06
39.485,5.18157e-06
39.49,5.23787e-06
39.495,5.28951e-06
39.5,5.34061e-06
39.505,5.39268e-06
39.51,5.44558e-06
39.515,5.49524e-06
39.52,5.54113e-06
39.525,5.58485e-06
39.53,5.62754e-06
39.535,5.66576e-06
39.54,5.69912e-06
39.545,5.73003e-06
39.55,5.76224e-06
39.555,5.79294e-06
39.56,5.81621e-06
39.565,5.82676e-06
39.57,5.82375e-06
39.575,5.80203e-06
39.58,5.7545e-06
39.585,5.67731e-06
39.59,5.5746e-06
39.595,5.44836e-06
39.6,5.29693e-06
39.605,5.11695e-06
39.61,4.91017e-06
39.615,4.6779e-06
39.62,4.42212e-06
39.625,4.14487e-06
39.63,3.84965e-06
39.635,3.53716e-06
39.64,3.21029e-06
39.645,2.87213e-06
39.65,2.52676e-06
39.655,2.17673e-06
39.66,1.82608e-06
39.665,1.47548e-06
39.67,1.12559e-06
39.675,7.76984e-07
39.68,4.32163e-07
39.685,9.11316e-08
39.69,-2.44686e-07
39.695,-5.74792e-07
39.7,-8.97209e-07
39.705,-1.21099e-06
39.71,-1.51442e-06
39.715,-1.80864e-06
39.72,-2.09297e-06
39.725,-2.36724e-06
39.73,-2.63084e-06
39.735,-2.88535e-06
39.74,-3.13053e-06
39.745,-3.36751e-06
39.75,-3.59605e-06
39.755,-3.81709e-06
39.76,-4.03006e-06
39.765,-4.23592e-06
39.77,-4.43406e-06
39.775,-4.6252e-06
39.78,-4.80889e-06
39.785,-4.98649e-06
39.79,-5.15774e-06
39.795,-5.32364e-06
39.8,-5.48381e-06
39.805,-5.6395e-06
39.81,-5.79025e-06
39.815,-5.93675e-06
39.82,-6.07824e-06
39.825,-6.21539e-06
39.83,-6.34728e-06
39.835,-6.47441e-06
39.84,-6.59556e-06
39.845,-6.71077e-06
39.85,-6.81839e-06
39.855,-6.91814e-06
39.86,-7.00821e-06
39.865,-7.08839e-06
39.87,-7.1572e-06
39.875,-7.21486e-06
39.88,-7.26031e-06
39.885,-7.29411e-06
39.89,-7.31545e-06
39.895,-7.32506e-06
39.9,-7.32247e-06
39.905,-7.30891e-06
39.91,-7.28436e-06
39.915,-7.25037e-06
39.92,-7.20717e-06
39.925,-7.15648e-06
39.93,-7.0987e-06
39.935,-7.03558e-06
39.94,-6.96749e-06
